"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-06",,,,,"0.37","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-07",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-08",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-09",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-10",,,,,"0.11","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-11",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-12",,,,,"0.73","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-13",,,,,"0.35","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-14",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-15",,,,,"0.54","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-16",,,,,"0.54","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-17",,,,,"0.18","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-18",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-19",,,,,"1.08","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-20",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-21",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-22",,,,,"1.60","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-23",,,,,"0.75","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-24",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-25",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-26",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-27",,,,,"0.02","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-28",,,,,"0.00","0.0",,,,,,,,,
