X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,sidewalk,aadp,co_name,mun_name,id
-75.182131,39.964057,130393,jh,"City of Philadelphia:  Philly Free Streets program,  Saturday September 24, 2016  8:00 a.m. - 1 p.m.",2016/09/21 00:00:00+00,2016,4210160103,,martin luther king jr dr,,ramp to eakins oval,spring garden st overpass,Pedestrian,39.964057,-75.182131,,,E,W,,9040,Philadelphia,Central,96955
-75.151846,39.941947,130398,jh,"City of Philadelphia:  Philly Free Streets program,  Saturday September 24, 2016  8:00 a.m. - 1 p.m.",2016/09/21 00:00:00+00,2016,4210160103,,south st roadway,,6th st,5th st,Pedestrian,39.941947,-75.151846,,,W,E,,5152,Philadelphia,Central,96956
-75.337554,39.9718070000001,131725,jh,,2016/04/15 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,341,Delaware,Haverford Township,96974
-75.1666329999999,39.9607080000001,128708,jh,,2016/05/05 00:00:00+00,2016,4210160103,,17th st,,callowhill st,buttonwood st,Pedestrian,39.960708,-75.166633,0.962,1.0622,N,S,east,560,Philadelphia,Central,96997
-75.191301,39.956198,129232,jh,,2016/05/20 00:00:00+00,2016,4210160110,,34th st,south,market st,filbert st,Pedestrian,39.956198,-75.191301,0.962,1.0622,N,S,E,2263,Philadelphia,University - Southwest,96998
-75.454753,40.116928,129561,jh,,2014/11/15 00:00:00+00,2014,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,1.001,1.0622,E,W,,54,Montgomery,Lower Providence Township,96999
-75.181203,39.950856,129694,jh,,2015/10/15 00:00:00+00,2015,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,0.968,1.0622,S,N,,3789,Philadelphia,Central,97016
-75.181203,39.950856,129695,jh,,2015/11/15 00:00:00+00,2015,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,1.001,1.0622,S,N,,3249,Philadelphia,Central,97017
-75.181203,39.950856,129696,jh,,2015/12/15 00:00:00+00,2015,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,1.028,1.0622,S,N,,2138,Philadelphia,Central,97018
-75.181203,39.950856,129697,jh,,2016/01/15 00:00:00+00,2016,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,1.102,1.0622,S,N,,2204,Philadelphia,Central,97019
-75.181203,39.950856,129698,jh,,2016/02/15 00:00:00+00,2016,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,1.106,1.0622,S,N,,3048,Philadelphia,Central,97020
-75.098306,39.9794440000001,131709,jh,,2016/07/15 00:00:00+00,2016,4210160109,,port richmond trail,,bath st,delaware ave,Pedestrian,39.979444,-75.098306,,,E,W,,62,Philadelphia,River Wards,97024
-75.098306,39.9794440000001,131710,jh,,2016/08/15 00:00:00+00,2016,4210160109,,port richmond trail,,bath st,delaware ave,Pedestrian,39.979444,-75.098306,,,E,W,,45,Philadelphia,River Wards,97025
-75.098306,39.9794440000001,131711,jh,,2016/09/15 00:00:00+00,2016,4210160109,,port richmond trail,,bath st,delaware ave,Pedestrian,39.979444,-75.098306,,,E,W,,54,Philadelphia,River Wards,97026
-75.337554,39.9718070000001,131715,jh,,2015/06/18 00:00:00+00,2015,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,213,Delaware,Haverford Township,97028
-75.337554,39.9718070000001,131716,jh,,2015/07/15 00:00:00+00,2015,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,178,Delaware,Haverford Township,97029
-75.337554,39.9718070000001,131717,jh,,2015/08/15 00:00:00+00,2015,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,173,Delaware,Haverford Township,97030
-75.337554,39.9718070000001,131718,jh,,2015/09/15 00:00:00+00,2015,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,208,Delaware,Haverford Township,97031
-75.337554,39.9718070000001,131719,jh,,2015/10/15 00:00:00+00,2015,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,198,Delaware,Haverford Township,97032
-75.337554,39.9718070000001,131721,jh,,2015/12/15 00:00:00+00,2015,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,107,Delaware,Haverford Township,97033
-75.337554,39.9718070000001,131722,jh,,2016/01/15 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,92,Delaware,Haverford Township,97034
-75.337554,39.9718070000001,131723,jh,,2016/02/15 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,159,Delaware,Haverford Township,97035
-75.337554,39.9718070000001,131724,jh,,2016/03/15 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,168,Delaware,Haverford Township,97036
-75.337554,39.9718070000001,131726,jh,,2016/05/15 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,232,Delaware,Haverford Township,97037
-75.337554,39.9718070000001,131727,jh,,2016/06/01 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,318,Delaware,Haverford Township,97038
-75.337554,39.9718070000001,131728,jh,,2016/07/08 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,223,Delaware,Haverford Township,97039
-75.337554,39.9718070000001,131729,jh,,2016/08/15 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,125,Delaware,Haverford Township,97040
-75.337554,39.9718070000001,131730,jh,,2016/09/15 00:00:00+00,2016,4204533144,,darby creek trail,both,raymond dr access,hilltop rd,Pedestrian,39.971807,-75.337554,,,N,S,,194,Delaware,Haverford Township,97041
-75.163672,39.960334,128704,jh,,2016/05/10 00:00:00+00,2016,4210160103,,15th st,,hamilton st,callowhill st,Pedestrian,39.960334,-75.163672,0.962,1.0622,N,S,west,471,Philadelphia,Central,97093
-75.224825,39.980065,129395,jh,,2016/06/23 00:00:00+00,2016,4210160106,,52nd st,,jefferson st,columbia ave,Pedestrian,39.980065,-75.224825,0.93,1.0622,N,S,E,552,Philadelphia,West Park,97106
-75.133718,39.9782050000001,129400,jh,,2016/06/25 00:00:00+00,2016,4210160107,,front st,,montgomery ave,berks st,Pedestrian,39.978205,-75.133718,0.9,1.0622,S,N,W,4030,Philadelphia,Lower North,97107
-75.134334,39.965988,129401,jh,,2016/06/25 00:00:00+00,2016,4210160103,,frankford ave,,allen st,richmond st,Pedestrian,39.965988,-75.134334,0.9,1.0622,N,S,E,1297,Philadelphia,Central,97108
-75.181203,39.950856,129699,jh,,2016/03/15 00:00:00+00,2016,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,1.059,1.0622,S,N,,3890,Philadelphia,Central,97109
-75.181203,39.950856,129700,jh,,2016/04/15 00:00:00+00,2016,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,1.012,1.0622,S,N,,6340,Philadelphia,Central,97110
-75.181203,39.950856,129701,jh,,2016/05/15 00:00:00+00,2016,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,0.962,1.0622,S,N,,3936,Philadelphia,Central,97111
-75.181203,39.950856,129702,jh,,2016/06/15 00:00:00+00,2016,4210160103,,schuylkill river trail,,locust st,walnut st bridge,Pedestrian,39.950856,-75.181203,0.93,1.0622,S,N,,3556,Philadelphia,Central,97112
-75.173483,39.944267,128675,jh,,2016/07/16 00:00:00+00,2016,4210160103,,19th st,,bainbridge st,south st,Pedestrian,39.944267,-75.173483,0.9,1.0622,S,N,east,689,Philadelphia,Central,97116
-75.1704579999999,39.9440040000001,128682,jh,,2016/07/16 00:00:00+00,2016,4210160103,,17th st,,bainbridge st,south st,Pedestrian,39.944004,-75.170458,0.9,1.0622,N,S,west,960,Philadelphia,Central,97117
-75.1915,39.9960830000001,131553,jh,,2015/01/15 00:00:00+00,2015,4210160107,,schuylkill river trail,both,strawbridge mansion bridge,strawberry mansion dr,Pedestrian,39.996083,-75.1915,,,S,N,,320,Philadelphia,Lower North,97166
-75.235944,39.9243480000001,129402,jh,,2016/06/23 00:00:00+00,2016,4210160102,,woodland ave,,67th st,66th st,Pedestrian,39.924348,-75.235944,0.93,1.0622,N,S,N,500,Philadelphia,Lower Southwest,97194
-75.223425,40.0214060000001,129605,jh,,2014/07/15 00:00:00+00,2014,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.9,1.0622,E,W,,251,Montgomery,Lower Merion Township,97225
-75.223425,40.0214060000001,129606,jh,,2014/08/15 00:00:00+00,2014,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.888,1.0622,E,W,,287,Montgomery,Lower Merion Township,97226
-75.223425,40.0214060000001,129607,jh,,2014/09/15 00:00:00+00,2014,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.949,1.0622,E,W,,312,Montgomery,Lower Merion Township,97227
-75.223425,40.0214060000001,129608,jh,,2014/10/15 00:00:00+00,2014,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.968,1.0622,E,W,,276,Montgomery,Lower Merion Township,97228
-75.223425,40.0214060000001,129609,jh,,2014/11/15 00:00:00+00,2014,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.001,1.0622,E,W,,341,Montgomery,Lower Merion Township,97229
-75.223425,40.0214060000001,129610,jh,,2014/12/15 00:00:00+00,2014,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.028,1.0622,E,W,,143,Montgomery,Lower Merion Township,97230
-75.223425,40.0214060000001,129611,jh,,2015/01/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.102,1.0622,E,W,,117,Montgomery,Lower Merion Township,97231
-75.223425,40.0214060000001,129612,jh,,2015/02/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.106,1.0622,E,W,,21,Montgomery,Lower Merion Township,97232
-75.223425,40.0214060000001,129613,jh,,2015/03/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.059,1.0622,E,W,,174,Montgomery,Lower Merion Township,97233
-75.223425,40.0214060000001,129614,jh,,2015/04/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.012,1.0622,E,W,,400,Montgomery,Lower Merion Township,97234
-75.223425,40.0214060000001,129615,jh,,2015/05/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.962,1.0622,E,W,,331,Montgomery,Lower Merion Township,97235
-75.223425,40.0214060000001,129616,jh,,2015/06/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.93,1.0622,E,W,,248,Montgomery,Lower Merion Township,97236
-75.223425,40.0214060000001,129617,jh,,2015/07/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.9,1.0622,E,W,,239,Montgomery,Lower Merion Township,97237
-75.223425,40.0214060000001,129618,jh,,2015/08/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.888,1.0622,E,W,,216,Montgomery,Lower Merion Township,97238
-75.223425,40.0214060000001,129619,jh,,2015/09/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.949,1.0622,E,W,,399,Montgomery,Lower Merion Township,97239
-75.223425,40.0214060000001,129620,jh,,2015/10/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.968,1.0622,E,W,,311,Montgomery,Lower Merion Township,97240
-75.223425,40.0214060000001,129621,jh,,2015/11/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.001,1.0622,E,W,,570,Montgomery,Lower Merion Township,97241
-75.223425,40.0214060000001,129622,jh,,2015/12/15 00:00:00+00,2015,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.028,1.0622,E,W,,307,Montgomery,Lower Merion Township,97242
-75.223425,40.0214060000001,129623,jh,,2016/01/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.102,1.0622,E,W,,262,Montgomery,Lower Merion Township,97243
-75.223425,40.0214060000001,129624,jh,,2016/02/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.106,1.0622,E,W,,458,Montgomery,Lower Merion Township,97244
-75.223425,40.0214060000001,129625,jh,,2016/03/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.059,1.0622,E,W,,376,Montgomery,Lower Merion Township,97245
-75.223425,40.0214060000001,129626,jh,,2016/04/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,1.012,1.0622,E,W,,843,Montgomery,Lower Merion Township,97246
-75.223425,40.0214060000001,129627,jh,,2016/05/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.962,1.0622,E,W,,592,Montgomery,Lower Merion Township,97247
-75.223425,40.0214060000001,129628,jh,,2016/06/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,,belmont ave,manayunk railroad bridge,Pedestrian,40.021406,-75.223425,0.93,1.0622,E,W,,543,Montgomery,Lower Merion Township,97248
-75.1915,39.9960830000001,131560,jh,,2015/08/15 00:00:00+00,2015,4210160107,,schuylkill river trail,both,strawbridge mansion bridge,strawberry mansion dr,Pedestrian,39.996083,-75.1915,,,S,N,,514,Philadelphia,Lower North,97251
-75.181203,39.950856,131569,jh,,2016/07/15 00:00:00+00,2016,4210160103,,schuylkill river trail (schuylkill banks),both,locust st,walnut st,Pedestrian,39.950856,-75.181203,,,S,N,,2529,Philadelphia,Central,97254
-75.181203,39.950856,131570,jh,,2016/08/15 00:00:00+00,2016,4210160103,,schuylkill river trail (schuylkill banks),both,locust st,walnut st,Pedestrian,39.950856,-75.181203,,,S,N,,1797,Philadelphia,Central,97255
-75.1583239999999,39.959388,128694,jh,,2016/06/01 00:00:00+00,2016,4210160103,,12th st,,callowhill st,noble st,Pedestrian,39.959388,-75.158324,0.93,1.0622,N,S,west,734,Philadelphia,Central,97330
-75.454753,40.116928,129559,jh,,2014/09/15 00:00:00+00,2014,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.949,1.0622,E,W,,172,Montgomery,Lower Providence Township,97340
-75.454753,40.116928,129560,jh,,2014/10/15 00:00:00+00,2014,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.968,1.0622,E,W,,112,Montgomery,Lower Providence Township,97341
-75.454753,40.116928,129562,jh,,2014/12/15 00:00:00+00,2014,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,1.028,1.0622,E,W,,58,Montgomery,Lower Providence Township,97342
-75.454753,40.116928,129563,jh,,2015/01/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,1.102,1.0622,E,W,,42,Montgomery,Lower Providence Township,97343
-75.454753,40.116928,129565,jh,,2015/03/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,1.059,1.0622,E,W,,80,Montgomery,Lower Providence Township,97344
-75.454753,40.116928,129567,jh,,2015/05/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.962,1.0622,E,W,,118,Montgomery,Lower Providence Township,97345
-75.454753,40.116928,129568,jh,,2015/06/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.93,1.0622,E,W,,130,Montgomery,Lower Providence Township,97346
-75.454753,40.116928,129569,jh,,2015/07/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.9,1.0622,E,W,,113,Montgomery,Lower Providence Township,97347
-75.454753,40.116928,129570,jh,,2015/08/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.888,1.0622,E,W,,110,Montgomery,Lower Providence Township,97348
-75.454753,40.116928,129572,jh,,2015/10/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.968,1.0622,E,W,,128,Montgomery,Lower Providence Township,97349
-75.454753,40.116928,129573,jh,,2015/11/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,1.001,1.0622,E,W,,86,Montgomery,Lower Providence Township,97350
-75.454753,40.116928,129574,jh,,2015/12/15 00:00:00+00,2015,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,1.028,1.0622,E,W,,51,Montgomery,Lower Providence Township,97351
-75.454753,40.116928,129576,jh,,2016/02/15 00:00:00+00,2016,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,1.106,1.0622,E,W,,103,Montgomery,Lower Providence Township,97352
-75.454753,40.116928,129579,jh,,2016/05/15 00:00:00+00,2016,4209145080,,schuylkill river trail,,pawlings rd overpass,trail spur to trail parking lot,Pedestrian,40.116928,-75.454753,0.962,1.0622,E,W,,127,Montgomery,Lower Providence Township,97353
-75.2056889999999,40.016696,131597,jh,,2014/08/15 00:00:00+00,2014,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Pedestrian,40.016696,-75.205689,,,N,S,,272,Philadelphia,Lower Northwest,97575
-75.2056889999999,40.016696,131598,jh,,2014/09/15 00:00:00+00,2014,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Pedestrian,40.016696,-75.205689,,,N,S,,276,Philadelphia,Lower Northwest,97576
-75.2056889999999,40.016696,131599,jh,,2014/10/15 00:00:00+00,2014,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Pedestrian,40.016696,-75.205689,,,N,S,,293,Philadelphia,Lower Northwest,97577
-75.2056889999999,40.016696,131600,jh,,2014/11/15 00:00:00+00,2014,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Pedestrian,40.016696,-75.205689,,,N,S,,121,Philadelphia,Lower Northwest,97578
-75.2056889999999,40.016696,131601,jh,,2014/12/15 00:00:00+00,2014,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Pedestrian,40.016696,-75.205689,,,N,S,,106,Philadelphia,Lower Northwest,97579
-75.2056889999999,40.016696,131602,jh,,2015/01/15 00:00:00+00,2015,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Pedestrian,40.016696,-75.205689,,,N,S,,121,Philadelphia,Lower Northwest,97580
-75.2056889999999,40.016696,131603,jh,,2015/02/16 00:00:00+00,2015,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Pedestrian,40.016696,-75.205689,1.206,0.9705,N,S,,60,Philadelphia,Lower Northwest,97581
